payment_id,order_id,payment_method,payment_status,amount
b4785c4e-880b-46b4-8885-1c6bcd43d61c,a2e422cf-0dd3-4292-8117-fd937594e93e,Credit Card,Success,1479.97
fb9d20b4-2ab1-4d4e-a0cc-0239c1caad44,4459a5da-0a2e-485f-a188-e3a9f3fd44ce,Debit Card,Success,105112.93
2ad8a6f4-43e7-46db-aa89-d4904897bbb5,e0a27b0c-8bcd-4823-a285-66b46cc423f1,UPI,Success,2704.63
06d61b3b-7f14-49d6-931d-2c9d0bdae18c,f13ccd8b-3dfb-400c-aad3-7c29052ca940,Debit Card,Success,5924.2
56791578-8c98-4107-baa0-307048c6a564,c14c3852-9f87-4108-8d8a-4273c93619f0,UPI,Success,1007.03
9daf02ed-f8f5-406d-aad7-b2e5526bd89f,b494339f-72bb-4255-a20a-a0770431eb32,UPI,Success,66966.05
21f785de-4a39-4356-8ebb-b5e99969c308,3f643cef-696d-4ade-b8eb-cfdfbd974c7b,Net Banking,Success,103692.59
adcecd28-0ed3-474e-a408-712a81fb45c6,beb664aa-bde5-4af3-a4e6-13aa06e5fac1,Credit Card,Success,1512.27
0bf2962c-44b8-4d47-8b46-d62c0e1d09c9,e6640621-434d-4de9-a277-8a3de2fe99b9,UPI,Success,21767.55
021a42e5-96f2-4926-8d7e-beecde6dc385,1b4f2f9f-f336-4c92-9b73-f8a5e1c85a36,NETBANKING,Success,8737.46
9b9e6871-bf72-4b8c-a7c9-426339a0ef1f,be7a0295-c849-4274-b9d7-5e00372fa7c8,,Refunded,2811.37
9baf93b5-6f55-44eb-8980-ede3f0ede9fb,56f5714e-4992-4b60-9b2c-69ed715ef01e,Cash on Delivery,Failed,171631.87
efa5d02c-1562-4b15-82e5-5562f526a458,4078048f-b175-4e7a-b6e3-56872439d63e,Credit Card,Success,1278.34
48596121-b36d-4fe7-bf06-89935b99d3d4,9c9a0fec-44a8-49c8-951a-4693f275ba50,Debit Card,Success,95350.56
8a726440-6d87-4edf-9a98-3730a8b45561,140fefa1-29ae-484f-9c95-690b65756703,cod,Success,2660.04
639b89be-17a0-4a39-86a3-c61018ba0845,3d292313-e357-4ed0-9e02-5bcae0977c7e,Cash on Delivery,Success,4314.06
ae4cc4f8-34c9-496c-b05d-9b12208f6430,e7782d0c-150e-40d2-b892-8b5cfd685705,Credit Card,Pending,96439.32
cee0b582-98a8-4954-8769-5abf77c96fd2,b93e7dde-4b12-4e4c-bc82-f770959edf02,UPI,Success,24752.31
7a5fbfbc-84ca-4992-8672-1411d1180baa,fcc5903a-5b45-4c95-9a28-4269189de296,,Success,14488.44
ea7a8303-3a5f-4ae8-a0f3-7d97cee8b9de,a765303a-7125-46b7-a36b-d5a969234fa9,UPI,Success,180819.43
65fd2911-fe98-492a-977b-464e189fe8ce,3444d79e-f6f0-45c2-9dd7-78575d740be5,,Success,31570.99
48eab23c-aaab-4a05-9bfe-c6bc511820ea,b26c010e-65b3-4185-87bb-adcc22190887,Net Banking,Success,542.72
7f23ac37-2009-4ae9-9f61-8ac137058c0a,f3d1680a-6553-4c2b-8ffa-e9e26ed3b9dc,UPI,Success,336.36
99e5f479-7d62-4a16-ad48-d19c5f7051de,2aba5201-3c86-4ab6-9558-a41e8f9f9902,UPI,Success,309119.92
646aab37-e7db-4c1b-b62d-b9ded12b2655,af7b6b92-18b3-4b2c-b5d8-b71da81e2575,Credit Card,Success,1000.94
c32dca80-1144-4719-91b8-7f51f1f44952,fe5d5777-3bf9-415d-b5dc-a604c3dbd8be,Net Banking,ERROR,455.03
7d3da786-47ac-4a4f-bdd0-11daf463f5a8,ea491bdb-43ee-4d51-835c-a71f7ce4aa27,Cash on Delivery,Success,6752.49
ae4911f8-1753-404f-912a-f5c98d9da0de,05ba2417-a6b6-4914-bd5b-f504122188f9,Credit Card,Success,4017.68
33e840af-f3d6-4e25-b093-7b027743b367,43965bde-f744-4022-8704-574c60226e6a,UPI,Failed,2448.67
f3645ad7-0a86-4065-adfb-fd22f30fba52,70d9791f-f9ad-4c85-91c7-52f5f8ee027e,Credit Card,Success,7942.61
adfb35f6-1f9c-4ba4-99fe-5318c11cdb9d,e7fe3c6f-e928-440c-955d-3d4f0000658d,Credit Card,Pending,2677.99
68554526-bf91-4536-ae2e-170447b9fd0d,1be05518-87c3-4a48-ac32-92ce571d2cd4,Credit Card,Success,10270.29
1acf4c74-2960-4111-aee2-26362a86e32e,e5c771ef-24fe-40f5-bf52-89a17193480e,Debit Card,Success,4864.74
581d1017-a194-4e1a-9720-4bf702bd6d88,8b874113-a2bc-4836-ab12-26b58c3f71b4,Net Banking,Success,20542.46
09d41e91-2615-4ee3-a232-a0fb34d04ef9,4b6ca5b7-2d6d-459c-81a7-6469c056c4ba,Credit Card,Refunded,92210.17
23e2bef8-c642-4faa-a560-ebce9853d951,ff47fb43-c27f-4047-965f-0d0959451aaf,UPI,Failed,10535.62
22f4c70f-3367-49d9-beca-058ff4d97dfe,8ecba0e8-0696-4561-96c1-5a7797f9b368,UPI,Success,13048.26
fd1149d5-2a5b-4304-9042-a34983768bc6,89e98f0e-c99b-4c13-8539-29a3b6ac2466,Credit Card,Success,55331.25
598aac9c-3211-400c-8178-a2ab220cc065,3162a7f4-f48d-4cd0-a8a8-c4dc7ef826a8,Cash on Delivery,Refunded,23465.11
85ed3575-6c9e-436d-badb-6b7675f98b09,2b9d3b27-6227-4f61-9f3e-57df80c0f9b8,UPI,Refunded,419360.17
b5c47216-2609-46a8-8933-de678e3e017d,8ff797ae-8550-4dd0-893e-5d12f2c1a68c,UPI,Success,4420.39
0773df0c-950d-481c-83e9-d22a5841bdf0,aa07277c-1cc5-40ac-9fb5-09ec7199fbf7,Debit Card,Success,201487.86
ca201691-6904-4ff7-9ccd-d3a88761fa76,028fc937-46a5-4646-8e85-3c0add0d8cb5,UPI,Failed,147615.91
a6b57ca2-8ab6-4e02-8781-2a8f3547613b,e028b56b-0e1b-4026-8202-543574e92022,Credit Card,Failed,31137.55
a7a3537b-96fa-45c7-920b-599d9e86541f,02f923bd-ad7e-4517-ac16-33d6f8dce98b,UPI,Failed,509.68
23f2c22f-22ef-4e90-8090-da61df810eee,54ba2b35-03a7-42de-9b04-6cf9bb81b945,Cash on Delivery,Success,72627.87
1a2c63aa-62dc-46e8-b981-3c519ef8d2f1,f4a1e25e-e339-4376-8314-903ca48d2864,Debit Card,Success,22058.78
6e79f0a1-e76b-4dce-b2aa-da0b641a0475,09258267-7f9b-4b84-9ee3-ec9241979c7d,Cash on Delivery,Success,401.77
08bfea0f-7a48-430c-81d7-983e0b35fdb8,712eb5a4-81b3-4e03-9fae-11da0f4d1ab6,Credit Card,Success,17686.02
97d69364-909e-4cb6-a014-f8ed8df2c8ff,8d097e6e-a3cb-4348-b023-97d76332bf74,UPI,Success,1753.42
98e762b3-1593-4f85-93f9-818a4c564adf,226bab6d-91a1-44f0-927a-8a75b80f4f70,net banking,Success,9698.5
b7027c89-dfa7-4968-a194-81d318139efb,55a73331-3efc-4c29-9192-764f46eda0f1,Credit Card,Success,14154.59
6e3560a9-024a-45b4-aef1-3474b0cd8dff,2eba2cf7-f2f6-44cd-857b-bf1924ead08d,Debit Card,Success,377.15
94288760-b5b8-4c6c-80ec-86ca9d8b586e,31de0208-66d0-4767-8094-0c78a21bf7eb,UPI,Success,11882.74
37fe8782-a293-4ec0-baee-12b8e4fff2f0,b451223d-74f8-4d49-8d54-9d0cddfeb490,Net Banking,Pending,59770.37
e561be99-529d-4a52-9017-26e62672aa96,e8359d29-1bea-4abc-8c88-550e0c0d84f7,NETBANKING,Success,67326.56
1b19a5ef-27af-4734-a44a-7fea8260cf02,94351c08-8267-4c6d-9b4d-ac3db151bb8f,Debit Card,Success,1558.61
3d938cc8-7e81-469d-8924-92d5ac8c54d6,b7e7c630-1781-4122-a7b4-47269714fe2b,Cash on Delivery,Pending,3073.77
8f6e0e19-d07f-4076-b75f-e2d754512a09,f6952cc0-9293-4f3f-b506-f8a2b9bafb97,Cash on Delivery,Success,47458002.67
1e30f855-a1c0-403f-9cda-6a6c1623433f,05056639-c532-48a6-84c5-d3da9ccf98c5,UPI,Success,3316.32
cd4302b2-f5c7-4dbc-9add-76e6f826f799,3752260a-91cd-4de0-9827-43b8e2efc4de,UPI,Success,2315.6
ebca1d5c-2fde-4e62-893f-8a1411e1593a,afc04eae-6842-41af-8022-5c456a535b67,Credit Card,Success,1077.98
53057a03-fb33-4866-8b36-2e4b35c466a3,a4b77460-d36a-4964-a429-918a82af1f9f,Debit Card,Success,10198.72
44a74ad9-ed37-4afb-8e29-7a97265b7ff1,9be10935-8729-45ea-9a46-503e44c76dd7,Net Banking,Success,2390.68
bd457ca0-d1c0-4629-9554-108851e4b01e,cb240fef-0c9c-47e8-a70f-c7357b19916a,,Success,2155.7
1ec5b9df-ba36-4c6e-91a4-c4ea33adc266,fce950f9-b581-40f4-9ef2-5347196d43ed,Debit Card,Success,141151.82
d0593132-13a8-47e1-b397-5372ae540811,5ff14ad3-4682-4084-9898-1c51cbd7e3d6,Debit Card,Success,7808.28
bef4659b-9c5f-4fc5-9628-722d4c781b11,6308f12a-d5d4-4330-97df-625fccae9a83,UPI,Success,9712.32
d83a3431-7459-49ab-b32c-90ac857af744,70e76ad9-6d18-40e4-b933-3a8b29e1d022,DebitCard,Success,1190.47
cc6022f2-749b-4d88-b3d6-f1fcfcdbe879,29b42288-3572-483d-817b-6d97c6c2e798,Credit Card,Success,79424.12
e019d17c-b5a4-4d3b-b677-14b5e739e116,5c5ce05a-a9ee-4ce0-98c3-9bd2e963963b,upi,Failed,12167.3
e8c8a3ee-db67-463f-97fa-d0352aff5c48,e3767b64-701b-46db-9d65-22958c4655f1,Net Banking,Success,2647.66
b3fd3db1-6d1b-42f7-a20c-eb4b9930fb21,7854f3ff-d36a-47d0-9a74-fa6d51b20141,Debit Card,Success,208505.7
3d3b1221-5ec0-4df2-8d78-67d42a958bcb,e974b668-b2d2-43c9-a8dd-7b5dc88368c7,Debit Card,Success,2002.77
470a82b4-824d-4a32-9b62-069e353e53b0,30b62e02-041a-4025-8e6e-7c9a128d1c22,Debit Card,Success,8250.34
9e92d445-b57a-468b-80df-9c4a1bd35bd2,c6016f18-4d47-4a45-ac1b-70147d15da55,,Success,9128.19
aff263d6-f0b2-483e-9a4b-0a248ed7bdc3,d8ed65af-c5e9-442d-8302-e65d83311738,Credit Card,Success,3435.88
7f0bd03d-f89f-475b-96d5-3e5d5adb5353,d3bc85a7-285c-4e0b-acc7-e5aaf511853b,Credit Card,Success,32608.47
d6417433-9504-4b6e-b475-cfdc40bd2a03,4a0aff89-155a-4aea-ab91-11c0b0a26616,Cash on Delivery,Success,8643.34
eee4fcde-fac2-4d7f-a735-e69ea0e246ce,a8ee37cd-e166-4ef1-a795-6c9dfc04e1a6,,Refunded,141945.57
e4a1c4d5-4c8f-4d78-b244-0e2f0d5638a4,d449622c-b491-4e8f-baea-068eea251a7a,UPI,Success,10782.04
350648c8-e96b-4228-a40e-f3aee9008334,40a5cc58-226c-46d8-9684-63a208b5506a,Credit Card,Success,14896.96
f3adc31d-1023-4d3d-871c-fac1bb30e398,360554e0-8d59-4e4d-9c02-3d48566ea31f,UPI,Success,3660.43
a2bdfd69-978c-4921-bcd5-bbd804e9f732,9ee39cf8-ad2f-40bb-bee6-315d0dae2c99,UPI,Success,58959.68
fb533754-67be-4138-92b9-3bfca19d3bf7,fa054a86-ea13-4b55-b952-f46c46182b7f,Credit Card,Success,15678.9
c0105a51-e31e-4cab-a594-89116e872fbf,cad2c556-77ac-4932-ad0b-4aef760a6060,UPI,Refunded,161859.68
84d9982f-7be3-49e8-ab76-d239066afd3a,26a023f1-547d-4c43-833a-612ab96d07ef,Credit Card,Success,11291.88
78faf7f0-c8c2-4cc4-9768-f20d8f2eb646,f92dfd0b-b63a-41fa-b698-97093b3ed15d,UPI,Success,64573.55
089dcd55-2104-4dfd-a7c0-c0480cd72598,302102fd-7651-4d79-bacb-947b5f1709a3,UPI,Success,6089.13
fcf0e3aa-7a70-40c8-a174-a920aec308c0,81a0a025-42a2-4b75-ae3e-f35af3f6a6df,Cash on Delivery,Refunded,4556.68
1e375a25-c07d-4f07-9a00-cfe2cf87a4bd,ca587732-626b-4748-807f-51eeb4ad2c13,Credit Card,Pending,1001.32
0c14b570-1ba3-4015-b7fc-e6cbe6741b9d,b75f97d0-2521-4eb2-a00e-8271e2f2488f,cod,Success,246853.13
a43e537c-d96e-414b-8a85-24cffad005c8,4d892540-ef17-4185-8001-1f8245f36f49,UPI,Pending,5750.18
14637082-df61-40db-b859-ba80f782e1a0,a7c81c74-da4b-4bf0-a640-9a18df22cbd0,Credit Card,Success,1556.33
3539d828-4744-48cf-a22b-063eedf6d770,6bd7762f-3c08-48ce-90cd-616ad9b255af,UPI,Success,5613.83
03743f7b-f027-468b-953b-c20816ad1850,31420a52-0a6b-45b3-848d-d7fcf79cc40b,Credit Card,Success,3190.32
d0d7467d-20be-46c7-97be-a6d500e2c3f5,8dc734e2-443e-4827-82c5-435a7e04a6ce,Credit Card,Success,607.33
eaa4a5c1-4832-4fcc-a168-6766d519dd1e,cac8c7e1-6fa3-463c-a610-66c5ed61d229,UPI,Success,8745.76
9a5cbd73-3016-4738-9f0f-bc836fd6760c,c54764c7-c17a-4745-8671-42f4d81f582f,,Failed,89111.34
149bea19-f407-4177-a990-40c9ee865afb,50d62ff9-3c9f-432c-986e-01817c1a7499,Credit Card,Success,90363.18
031d373f-d2f2-466f-95b7-f40f11980dde,85a2491b-efd2-4073-8437-c8efed658c6a,UPI,Success,2047.0
cac0541d-d328-4150-9395-73fccbe3802a,8327d9d2-d5cc-4eb1-9b16-71b4085cd725,UPI,Success,23866.11
8613e775-2f4d-42b8-ae9a-5f42641a0b87,689a81ac-0e7e-4b45-9258-a632e2ab168d,UPI,Success,2307.49
5be0c5fc-716b-4345-b261-c3d7b26f0ac8,0cf5fd18-c262-4bd6-8aef-f67833b4a9f8,UPI,Success,223643.38
78cb1e2e-5040-482a-813b-b544001ad6db,433ea3b6-64cb-46a2-a93d-b296a08c5618,Credit Card,Success,2876.91
0699c6cd-06a9-4a47-9144-2eb1c19e2f1e,955c7ac7-7a1b-4593-a69f-d4eb6bd1741e,Debit Card,Success,341205.51
e6bcf1f0-b448-47a1-952c-51882cc677b5,d0a63358-0edb-437f-a457-16b30c6da1a9,Cash on Delivery,Refunded,1213.38
c906b73f-5d63-4477-ab19-36fd412bbbc9,28889799-f782-4df3-a9f9-014310c600d6,DEBIT CARD,Success,2333.0
2c2226fe-c319-417e-80c7-e10252093b28,d78d9b34-fb45-4e95-8090-c70b7910aaad,UPI ,Success,76031.87
aeff0cde-918f-49ac-8a8b-f4820b5e0880,8abc68c6-8c87-4ef4-80b6-fbae102a287f,,Success,16314.82
54569376-859e-40b4-ae5c-59ddc09e201c,139f6bc9-e4b1-47c8-8ff7-f441c2096ada,,Success,4196.96
aa95ab29-7bd3-4bc3-b984-520e198f0ed2,5ae1bfea-fa34-45ad-8924-0807319b5647,UPI,Success,4096.88
b67743ae-34f2-46b8-95cf-3a8d08848404,5ed2e26a-6711-432e-8346-eac7b40156e6,Net Banking,Success,7627.51
bc95cf63-72f1-4ce1-ab14-bab37fdb534f,885fd4d3-cbd2-4dec-be54-88ea7b56adb2,Net Banking,Success,10875.99
df7b14a5-f67a-4108-8061-0ddacb2fdab1,4bf62476-767d-4424-87ab-64f19a9871f9,,Success,382.74
7e34b75d-432e-4e8f-9648-ed090db8fd7b,85087189-79f3-4789-815e-367a07787e6f,Debit Card,Success,7378.21
bdce001a-5090-4830-9c7b-17ad45176851,ab9f7b8f-bd09-4fe8-a56c-1eb9d6a2da0e,UPI,Success,11092.37
3f79bd9e-25e0-4612-8384-39758dbdb29a,1506cf74-721f-4d03-99e9-e74e468afe46,UPI,Success,11775.15
fe3fd0c5-9e35-4614-8c43-7986a68e5975,012c5a57-6fa5-4bf9-b065-c2a0be5d8ef0,,Success,5932.65
eb7aabe2-8a1d-4352-ae7f-3ad6a3c53caf,f46f6f8a-73b4-45fb-a4da-f45afb39a826,,Refunded,9121.07
196c8ad7-5120-4d62-a984-a7c8a5c6aec6,15b6f25a-9643-4713-9b1a-365191a667f3,Cash on Delivery,Success,1203.3
23877235-5b88-4bac-ae70-50d3074b2ab5,021cd7b2-73d7-41fc-a613-db98583aa5d1,Debit Card,Success,2454.65
3e1b6ba2-7a99-41e2-9302-702446a4790b,6374120b-ad1d-40fc-92cd-9f7d679318fa,UPI,Success,94500.43
ce0aae3a-891b-4527-9652-6d8555f44ca5,8f740137-dc16-4b21-8eb1-b8f7567d8804,UPI,Success,9719.41
2d377c20-aa78-4d24-9adb-b32f3fb5c78b,abf5c832-66df-4190-8f55-53d0dc349b65,Debit Card,Success,6387.21
9cac5036-be14-4dfd-a852-9506b5e131d4,22cfa834-2835-4672-97f5-14c6fb02ea6a,Credit Card,Success,2434.25
350bbb5f-1ef6-401c-8558-7966842de655,87b826ea-a501-4e2b-95e3-e040dc08845a,,Success,45446.5
96b8da96-8583-4ee2-96f1-ec1152cdb4c5,68a73704-9a1a-491f-9dae-44c81ce6a9b5,UPI,Success,113420.6
7a4a5367-298e-4069-bf91-aaf95e572be1,a553c65f-a0c6-4e6b-a501-20629594ae22,UPI,Success,439.39
4557c08f-4a13-4e8c-9aab-1f375c1b9215,7603271a-7a0b-4c8b-9424-20726f82c813,,Refunded,147484.1
8a35de9d-9c63-4453-a7ae-db88a03aca09,36f42278-25c0-4c12-a6b7-2e1133838d72,Debit Card,Success,5559.61
9169463b-f3b0-4f62-8467-c35ddfde461d,8a92f9bb-3168-466f-a915-2f3caadb8879,Cash on Delivery,Success,1258.34
4ca40d0e-fe94-482d-b51c-4b439f222f95,d94ada42-aafc-425e-b6c1-fa132bca3e2c,Debit Card,Success,5408.86
2c59ac6c-75c4-413d-83b4-458b608d1f3e,31b9ee6a-c83b-4a1d-bbfc-dd7fab65f2ef,Net Banking,Success,496.76
1250af25-2ff4-46c3-baa1-728023b42532,e8ec4e4b-6939-44c8-b3a1-15daec2e5111,UPI,Success,1707.79
b1f86a5b-a151-40fd-a552-039eef84ce5b,b4551478-33a4-4cb4-91a5-cb9e388c0461,UPI,Success,24222.62
31bbc2b9-bbd1-46f5-8d19-256431d4999c,66650fc3-901b-4692-a7d8-ce8bb6c911e9,UPI,Failed,349375.63
8231ab0a-27f2-4955-999c-81e8809872e9,4a1b4976-9c9b-419c-82a2-c3776da0e9ef,UPI,Success,134134.04
1dc5d271-6c63-4f4b-8f7a-6514edd34289,292ea53b-71a8-420c-a7da-7b43e0a896f2,UPI,Refunded,99281.29
f081b513-1080-4f71-97d1-d2122552091f,0f973cc0-e444-48eb-811a-0a6e89f5d1ff,Credit Card,Refunded,10698.12
5fd05cfb-8b1d-4ffd-add3-3392c3595cce,c42fd270-2c4a-4fe3-9751-6fe9cd524664,UPI,Success,995421.25
37d0248e-19c6-4b60-8f20-1303c287acb6,70243207-7f86-4ce1-8de5-701d4514e95a,Debit Card,Success,54140.2
ca046745-3c69-488f-902b-983c25637914,bbfff62e-0224-4320-a664-43ba8ebf952e,UPI,Pending,367011.66
0a0d8447-b04f-498a-8bf8-b9fbde9a46c5,daba15c8-812b-4640-9893-6d585f838f0e,UPI,Pending,802.38
9c880980-c6ab-44a3-8d1d-2b67ee12acfa,3e5d2cbd-62a0-4a26-a99f-30d5c9524cc7,Net Banking,Success,3583.23
3de9ef24-aa82-4d96-8ee4-e651b060141b,452126c7-0f01-4994-8c10-cdfcc41773e1,Credit Card,Failed,4495.92
6cea4cc1-0e61-408b-b58f-d494699c93c2,e8465176-74f5-45d6-9656-e1798818dfe0,Credit Card,Success,16324.31
7035a5e3-f138-40c4-884e-c5aa5d837ad8,e77dff77-a858-4000-bffb-cd439f3357d6,UPI,Success,88859.73
a9623e95-4dcd-4c45-a21f-5bef305fffef,5e4bc774-16fb-4fe3-98ef-8c7f758af531,,Success,10994.12
e8be21cd-b244-4179-aa36-c514f3d78b22,af4babaa-790c-497f-ae24-a835ed08464c,UPI,Success,71118.69
a55c326e-ad3b-420b-9a7f-0d0bfec1142f,f8813c18-879d-4177-a03e-f769c6136c09,UPI,Success,28522.32
eec2a4a8-d5fa-428d-a0db-93c691494112,38a0c1ca-077e-4aa0-8342-89805b97efae,Debit Card,Success,72207.07
2a80b786-8ec8-4a03-82b4-c830d57e941f,294c2577-83e6-49b6-b2af-873d449cf0b0,UPI,Pending,3098.18
2b960ffa-e723-46ad-b83e-54e36779e7b5,bc40de05-547c-4f29-b066-3826abe5cce6,Credit Card,Pending,37053.94
4d1c1c0b-e2d7-4404-ac43-2dcbdae32aeb,262ee9e0-fdae-4d13-a3d6-120f6158dbd4,Cash on Delivery,Success,2573.08
6f0f5ee6-5c9c-466c-bf8f-618456396264,14a831e6-8f7a-4e4c-ae8d-bb5534c0a987,Debit Card,Success,12413.9
76d391ef-addf-47cf-95fc-7b5ce78c1148,cda8621b-24e0-4396-bb5d-30e787c95374,Debit Card,Success,2544.69
0bb511dd-49fc-46b3-bba3-aca2fd26850b,175cc7b8-c922-4abf-a4e5-bda5e8dfb9e4,Cash on Delivery,Success,2270.31
291cfcc1-75c2-473d-b49e-5433112d43d9,6db7ab63-e1d8-4ed8-9e52-051187a26b34,Debit Card,Success,21877.1
46e94376-f0ed-4d53-8733-d0f7b1596f3e,2c2b7fbe-e9c1-4bb8-85be-95808cdecfb3,UPI,Success,27353.84
5ef49c34-9026-4f3b-86cc-a485d60e711c,330466ab-a1c0-4502-a040-f6d542b62142,UPI,Success,33741.09
1a947ece-71b6-4bc4-9ff4-66e59dda40ba,43e2e4b6-0837-4ff5-be80-ba0141724e2b,,Success,7776.61
4a1ac9da-e0c9-4a31-8584-81065034862c,e4533721-8c20-4e9a-866c-e3ccc057be6d,Credit Card,Failed,2498.94
8d110418-8f1c-4369-b684-37abfa1c7133,48673b9a-bc1d-462b-8fde-262934731e47,UPI,Success,25916.94
71aa17b7-1b27-46e1-80a0-18a15d64ff79,4217fb53-d7cd-4eaa-9154-b454d362e386,UPI,Success,6961.64
13bc830a-8edd-4a85-8770-ee1dd90573ab,9a8de4c9-2e71-44bd-b354-ac01edbefb15,UPI,Success,12298.35
3cff126e-c872-45b7-ba1a-d06000d4e7a3,955db61f-890d-47bc-9439-d0b80a236663,Cash on Delivery,Success,7593.4
1aaa4954-ba26-4bf5-bd7f-5b4536f3d8ce,a5d95237-e234-4428-8500-4c8f604b21e7,Cash on Delivery,Success,197069.94
5d0d5938-0440-4682-b8e9-5100cbe39d99,0c27f658-8831-4a9f-9dc7-b78b26787db3,UPI,Success,116483.32
9264490f-2e85-4c52-92e5-bfc320b1f433,30b6338b-94d8-45cf-8f7f-1c1698209cac,Debit Card,Success,34280.92
ca683b33-df34-4d5c-93e8-097fb0d9f66e,8f9f8001-c46a-4846-95b5-bc95b25d0db9,Credit Card,Success,2125.01
053c25b3-722e-4232-a1e0-768f68dce27f,39947467-fbfd-4a8e-9db4-8bd5c46aa9a3,Net Banking,Success,4912.16
e763d0eb-75a0-4149-88dc-4a2e2ebdf1cb,41dc97ec-e3c6-43da-83aa-32e86d23ea74,,Success,5182.55
f20262cf-f63c-425c-8bce-ab56e9df94bb,a17f9451-35b1-4b5a-9101-3e00319cce20,UPI,Success,10246.01
3f84fd0a-56e2-4fa6-8edb-b7e74159a9d9,1284ee1d-beed-4826-b7b5-096e25a7483c,Debit Card,Success,2557.02
143428e4-f4d9-4bda-9774-30230012d627,4fcf0040-a1a6-43c4-9d9d-b4a915974cd9,Credit Card,Refunded,109953.22
fe4cf0a1-f4a4-40b1-9696-219ba539330d,8944cd11-c6de-4ecf-afb3-9b34750f5ea4,UPI,Success,96437.15
5110391b-b6db-44cb-a864-48d48da0494f,ed905540-510e-434b-949f-fe8726238c36,,Success,59509.08
45077d81-d2d4-42c9-8260-d1d09510003f,8d18d5b4-4de6-463d-a3e9-51b0b300e98e,Net Banking,Success,4611.66
43a2a92c-4b24-41bc-a9b9-0a357918cdc6,2f70e440-043a-4fa9-af1e-ed0cb046360d,Credit Card,Success,57597.55
987b65aa-ec3a-4e69-94ee-22fd12959dc5,351c5d15-121b-4e66-b2a4-f02a05ce705a,UPI,Success,7546.52
8dd4bf32-9513-4808-a5fb-db7806630e04,a542d4ef-a2e7-49ed-9f78-6021a3988dce,upi,Success,444118.44
949bccdb-1c91-4cd6-823e-c0c14fb5c974,837f89b9-2be8-4b73-86ae-08a500e3996c,Credit Card,Success,3490.33
3fca847f-a3e3-4110-9e0b-3cd2b30af69b,cc5da076-7933-40ea-b58f-187b8e11ad3d,Debit Card,Success,4817.76
c89b4ac4-4804-48da-a61d-7864c2ca66e0,4012925f-748f-45e2-99d3-8581fedca128,,Success,1524.14
d006b123-6ff9-406d-ac9b-aa01f63a9978,2f4dd81d-6872-4a27-95ea-1f1d657dc756,UPI,Failed,77891.26
4fb82357-370d-486f-8e08-b7552eb00162,0bdc6f08-be94-4317-906e-38869a242fc4,,Refunded,2545.29
5613cc19-f21e-4c6f-a147-54b0da76f5a8,6f02e68a-740c-4b12-9673-eddf68cfc6c6,UPI ,Failed,23383.51
2b2e664e-5716-40eb-812e-e6695b1d6162,535c69ae-feaa-470b-bb54-b4cf58d93481,Credit Card,Success,5273.83
bf5d8341-4914-406e-b4b7-4e00d30961a1,44f486a4-efc2-4fd0-9eba-42d6576621bd,UPI,Success,73659.45
307c848b-2b1e-426c-a97f-f0f61d666289,760ae0e4-79e7-4cf3-9260-30b090e2d7c6,UPI,Success,237189.0
33d687cc-362f-4f3c-82d9-b7b7657ec68b,77a77d7e-3378-4286-b4a1-ca7a8d3dee9b,UPI,Success,13888.56
fece2c44-b1d7-4f6d-bfe7-f4dc28358f2f,1bcb0fd3-f0cb-4324-8c3b-d0dd20d17fe4,UPI,Success,62223.32
2ecfb1d6-59ec-41cf-9c21-9c73337ab8e1,0375d224-0dc1-4d50-b310-2d700406ab15,UPI,Success,24009.36
d4bf44b7-5b06-45b9-932c-9b96ae5b5af4,8a4d26f5-48db-4fe8-9f76-92f9a1b91ab5,UPI,Success,11097.62
8374a763-3c29-485d-b394-fe4bca580559,02650867-4af0-4181-9bc8-4dd8d9463098,Net Banking,Success,1083.85
1ae18caf-bcca-4a8a-a21c-7f16004245aa,8f3db657-0824-4d8f-ab40-3eff617ffa1c,UPI,Refunded,14199.2
344c4bfe-b162-414c-bc45-44f46fbcb0a3,704574e3-d6f4-4ee6-aa42-8091626009d4,Credit Card,Success,101281.71
980915d1-6cb1-491e-8109-fd7f213d019f,c6535453-518b-4476-bbf0-01cc75cddd6b,UPI,Success,41848.86
e603b478-50d4-4624-b4a4-ac06d833b4c0,cd063a2f-6702-4009-af2d-b425894eeb22,Credit Card,Success,7997.48
33de84ff-dd07-4d1d-8bdc-2d7d9ce84ee3,0a9bdf2d-8455-4546-ac1d-3a1118410815,Credit Card,Success,34058.77
4b2e9a71-3f0a-4d47-a950-d8557a14a81b,ff1cf7d3-9071-4b5d-800f-123f3c3303cd,,Success,151521.5
5217ac32-49d7-4a49-9539-d37f72abccbb,3ef98ade-bb24-4619-9d92-0a66911eab18,Credit Card,Success,5946.92
195f0ffa-9338-4d15-abfb-f03b71087584,9498fa92-fff5-4032-be9b-09209012601e,Cash on Delivery,Refunded,100799.96
6d6280a8-e849-4366-81eb-f5933ff85add,ffd675cb-ac69-47ca-aff5-d5f2d472f954,UPI,Failed,61580.45
81ca93d9-4b6d-46a5-b9a0-914713ca2e06,d357cb5f-0999-4456-9610-7f9f23468e2b,,Success,38212.73
f04c8b9e-5188-403e-9b5b-0554e7896089,d4d1cfeb-fa05-4ce3-b682-6e9b30a15c84,,Success,1379.68
